date,region,price_type,price_per_sqm,n_regions
2018-12-01,viseu,rental,3.8,1
2018-12-01,viseu,sale,735,1
2019-01-01,aveiro,rental,5.3,1
2019-01-01,aveiro,sale,1004,1
2019-01-01,azores,sale,881,4
2019-01-01,beja,sale,790,1
2019-01-01,braga,rental,5.5,1
2019-01-01,braga,sale,914,1
2019-01-01,braganca,sale,710,1
2019-01-01,castelo-branco,rental,3.7,1
2019-01-01,castelo-branco,sale,671,1
2019-01-01,coimbra,rental,5.6,1
2019-01-01,coimbra,sale,1013,1
2019-01-01,evora,sale,850,1
2019-01-01,faro,rental,8.5,1
2019-01-01,faro,sale,2043,1
2019-01-01,guarda,sale,1071,1
2019-01-01,leiria,rental,5,1
2019-01-01,leiria,sale,1071,1
2019-01-01,lisboa,rental,14.1,1
2019-01-01,lisboa,sale,2953,1
2019-01-01,madeira,rental,7.8,1
2019-01-01,madeira,sale,1311.5,2
2019-01-01,portalegre,sale,784,1
2019-01-01,porto,rental,9.4,1
2019-01-01,porto,sale,1677,1
2019-01-01,portugal,rental,11.2,1
2019-01-01,portugal,sale,1803,1
2019-01-01,santarem,rental,4.4,1
2019-01-01,santarem,sale,777,1
2019-01-01,setubal,rental,7.8,1
2019-01-01,setubal,sale,1344,1
2019-01-01,viana-do-castelo,rental,4.8,1
2019-01-01,viana-do-castelo,sale,987,1
2019-01-01,vila-real,sale,751,1
2019-01-01,viseu,rental,3.5,1
2019-01-01,viseu,sale,749,1
2019-02-01,aveiro,rental,5.2,1
2019-02-01,aveiro,sale,1008,1
2019-02-01,azores,sale,857.5,4
2019-02-01,beja,sale,787,1
2019-02-01,braga,rental,5.3,1
2019-02-01,braga,sale,915,1
2019-02-01,braganca,sale,700,1
2019-02-01,castelo-branco,rental,3.8,1
2019-02-01,castelo-branco,sale,681,1
2019-02-01,coimbra,rental,5.8,1
2019-02-01,coimbra,sale,996,1
2019-02-01,evora,sale,844,1
2019-02-01,faro,rental,8.6,1
2019-02-01,faro,sale,2040,1
2019-02-01,guarda,sale,1049,1
2019-02-01,leiria,rental,5.1,1
2019-02-01,leiria,sale,1049,1
2019-02-01,lisboa,rental,14.2,1
2019-02-01,lisboa,sale,2948,1
2019-02-01,madeira,rental,8.1,1
2019-02-01,madeira,sale,1320,2
2019-02-01,portalegre,sale,781,1
2019-02-01,porto,rental,9.4,1
2019-02-01,porto,sale,1694,1
2019-02-01,portugal,rental,11.3,1
2019-02-01,portugal,sale,1804,1
2019-02-01,santarem,rental,4.2,1
2019-02-01,santarem,sale,782,1
2019-02-01,setubal,rental,7.9,1
2019-02-01,setubal,sale,1345,1
2019-02-01,viana-do-castelo,rental,4.5,1
2019-02-01,viana-do-castelo,sale,975,1
2019-02-01,vila-real,sale,742,1
2019-02-01,viseu,rental,3.5,1
2019-02-01,viseu,sale,742,1
2019-03-01,aveiro,rental,5.4,1
2019-03-01,aveiro,sale,1013,1
2019-03-01,azores,sale,855,4
2019-03-01,beja,sale,801,1
2019-03-01,braga,rental,5.5,1
2019-03-01,braga,sale,931,1
2019-03-01,braganca,sale,695,1
2019-03-01,castelo-branco,rental,3.8,1
2019-03-01,castelo-branco,sale,684,1
2019-03-01,coimbra,rental,5.7,1
2019-03-01,coimbra,sale,1006,1
2019-03-01,evora,sale,844,1
2019-03-01,faro,rental,9.3,1
2019-03-01,faro,sale,2050,1
2019-03-01,guarda,sale,1055,1
2019-03-01,leiria,rental,5.4,1
2019-03-01,leiria,sale,1055,1
2019-03-01,lisboa,rental,14.2,1
2019-03-01,lisboa,sale,2991,1
2019-03-01,madeira,rental,8.1,1
2019-03-01,madeira,sale,1331,2
2019-03-01,portalegre,sale,773,1
2019-03-01,porto,rental,9.3,1
2019-03-01,porto,sale,1727,1
2019-03-01,portugal,rental,11.3,1
2019-03-01,portugal,sale,1837,1
2019-03-01,santarem,rental,4.2,1
2019-03-01,santarem,sale,786,1
2019-03-01,setubal,rental,7.9,1
2019-03-01,setubal,sale,1372,1
2019-03-01,viana-do-castelo,rental,4.6,1
2019-03-01,viana-do-castelo,sale,969,1
2019-03-01,vila-real,sale,751,1
2019-03-01,viseu,rental,3.6,1
2019-03-01,viseu,sale,748,1
2019-04-01,aveiro,rental,5.6,1
2019-04-01,aveiro,sale,1033,1
2019-04-01,azores,sale,832.5,4
2019-04-01,beja,sale,791,1
2019-04-01,braga,rental,5.6,1
2019-04-01,braga,sale,948,1
2019-04-01,braganca,sale,714,1
2019-04-01,castelo-branco,rental,3.9,1
2019-04-01,castelo-branco,sale,684,1
2019-04-01,coimbra,rental,5.9,1
2019-04-01,coimbra,sale,1009,1
2019-04-01,evora,rental,5.4,1
2019-04-01,evora,sale,858,1
2019-04-01,faro,rental,9.1,1
2019-04-01,faro,sale,2064,1
2019-04-01,guarda,sale,1068,1
2019-04-01,leiria,rental,5.5,1
2019-04-01,leiria,sale,1068,1
2019-04-01,lisboa,rental,14.1,1
2019-04-01,lisboa,sale,3009,1
2019-04-01,madeira,rental,8,1
2019-04-01,madeira,sale,1341,2
2019-04-01,portalegre,sale,757,1
2019-04-01,porto,rental,9.4,1
2019-04-01,porto,sale,1783,1
2019-04-01,portugal,rental,11.3,1
2019-04-01,portugal,sale,1856,1
2019-04-01,santarem,rental,4.4,1
2019-04-01,santarem,sale,786,1
2019-04-01,setubal,rental,7.8,1
2019-04-01,setubal,sale,1384,1
2019-04-01,viana-do-castelo,rental,4.9,1
2019-04-01,viana-do-castelo,sale,973,1
2019-04-01,vila-real,rental,4.7,1
2019-04-01,vila-real,sale,761,1
2019-04-01,viseu,rental,3.6,1
2019-04-01,viseu,sale,751,1
2019-05-01,aveiro,rental,5.6,1
2019-05-01,aveiro,sale,1049,1
2019-05-01,azores,sale,855.25,4
2019-05-01,beja,sale,789,1
2019-05-01,braga,rental,5.8,1
2019-05-01,braga,sale,964,1
2019-05-01,braganca,sale,732,1
2019-05-01,castelo-branco,rental,4,1
2019-05-01,castelo-branco,sale,683,1
2019-05-01,coimbra,rental,5.8,1
2019-05-01,coimbra,sale,1024,1
2019-05-01,evora,sale,869,1
2019-05-01,faro,rental,8.8,1
2019-05-01,faro,sale,2103,1
2019-05-01,guarda,sale,1074,1
2019-05-01,leiria,rental,4.9,1
2019-05-01,leiria,sale,1074,1
2019-05-01,lisboa,rental,14.1,1
2019-05-01,lisboa,sale,3055,1
2019-05-01,madeira,rental,8,1
2019-05-01,madeira,sale,1339.5,2
2019-05-01,portalegre,sale,763,1
2019-05-01,porto,rental,9.5,1
2019-05-01,porto,sale,1809,1
2019-05-01,portugal,rental,11.4,1
2019-05-01,portugal,sale,1880,1
2019-05-01,santarem,rental,4.4,1
2019-05-01,santarem,sale,788,1
2019-05-01,setubal,rental,7.7,1
2019-05-01,setubal,sale,1402,1
2019-05-01,viana-do-castelo,rental,5.6,1
2019-05-01,viana-do-castelo,sale,979,1
2019-05-01,vila-real,rental,4.7,1
2019-05-01,vila-real,sale,748,1
2019-05-01,viseu,rental,3.7,1
2019-05-01,viseu,sale,751,1
2019-06-01,aveiro,rental,5.6,1
2019-06-01,aveiro,sale,1051,1
2019-06-01,azores,rental,7,1
2019-06-01,azores,sale,819,4
2019-06-01,beja,sale,779,1
2019-06-01,braga,rental,5.7,1
2019-06-01,braga,sale,958,1
2019-06-01,braganca,sale,729,1
2019-06-01,castelo-branco,rental,4.3,1
2019-06-01,castelo-branco,sale,673,1
2019-06-01,coimbra,rental,6,1
2019-06-01,coimbra,sale,1026,1
2019-06-01,evora,rental,5.5,1
2019-06-01,evora,sale,867,1
2019-06-01,faro,rental,9.2,1
2019-06-01,faro,sale,2134,1
2019-06-01,guarda,sale,1079,1
2019-06-01,leiria,rental,5.2,1
2019-06-01,leiria,sale,1079,1
2019-06-01,lisboa,rental,14,1
2019-06-01,lisboa,sale,3105,1
2019-06-01,madeira,rental,8.1,1
2019-06-01,madeira,sale,1370,2
2019-06-01,portalegre,sale,750,1
2019-06-01,porto,rental,9.5,1
2019-06-01,porto,sale,1805,1
2019-06-01,portugal,rental,11.4,1
2019-06-01,portugal,sale,1900,1
2019-06-01,santarem,rental,4.4,1
2019-06-01,santarem,sale,782,1
2019-06-01,setubal,rental,7.7,1
2019-06-01,setubal,sale,1431,1
2019-06-01,viana-do-castelo,rental,5.6,1
2019-06-01,viana-do-castelo,sale,968,1
2019-06-01,vila-real,rental,4.8,1
2019-06-01,vila-real,sale,751,1
2019-06-01,viseu,rental,3.8,1
2019-06-01,viseu,sale,761,1
2019-07-01,aveiro,rental,5.8,1
2019-07-01,aveiro,sale,1061,1
2019-07-01,azores,rental,6.3,1
2019-07-01,azores,sale,831,4
2019-07-01,beja,sale,773,1
2019-07-01,braga,rental,6.1,1
2019-07-01,braga,sale,963,1
2019-07-01,braganca,sale,729,1
2019-07-01,castelo-branco,rental,4.9,1
2019-07-01,castelo-branco,sale,679,1
2019-07-01,coimbra,rental,5.9,1
2019-07-01,coimbra,sale,1031,1
2019-07-01,evora,rental,6,1
2019-07-01,evora,sale,856,1
2019-07-01,faro,rental,9.3,1
2019-07-01,faro,sale,2142,1
2019-07-01,guarda,sale,1085,1
2019-07-01,leiria,rental,5.6,1
2019-07-01,leiria,sale,1085,1
2019-07-01,lisboa,rental,13.7,1
2019-07-01,lisboa,sale,3123,1
2019-07-01,madeira,rental,8.1,1
2019-07-01,madeira,sale,1385.5,2
2019-07-01,portalegre,sale,768,1
2019-07-01,porto,rental,9.4,1
2019-07-01,porto,sale,1863,1
2019-07-01,portugal,rental,11.3,1
2019-07-01,portugal,sale,1927,1
2019-07-01,santarem,rental,4.4,1
2019-07-01,santarem,sale,787,1
2019-07-01,setubal,rental,7.9,1
2019-07-01,setubal,sale,1455,1
2019-07-01,viana-do-castelo,rental,5.3,1
2019-07-01,viana-do-castelo,sale,985,1
2019-07-01,vila-real,rental,5,1
2019-07-01,vila-real,sale,751,1
2019-07-01,viseu,rental,3.7,1
2019-07-01,viseu,sale,754,1
2019-08-01,aveiro,rental,6.2,1
2019-08-01,aveiro,sale,1058,1
2019-08-01,azores,sale,847.5,4
2019-08-01,beja,sale,781,1
2019-08-01,braga,rental,6.1,1
2019-08-01,braga,sale,964,1
2019-08-01,braganca,sale,738,1
2019-08-01,castelo-branco,rental,5.1,1
2019-08-01,castelo-branco,sale,683,1
2019-08-01,coimbra,rental,5.8,1
2019-08-01,coimbra,sale,1043,1
2019-08-01,evora,rental,6.8,1
2019-08-01,evora,sale,852,1
2019-08-01,faro,rental,9.4,1
2019-08-01,faro,sale,2158,1
2019-08-01,guarda,sale,1098,1
2019-08-01,leiria,rental,6,1
2019-08-01,leiria,sale,1098,1
2019-08-01,lisboa,rental,13.8,1
2019-08-01,lisboa,sale,3145,1
2019-08-01,madeira,rental,7.9,1
2019-08-01,madeira,sale,1403.5,2
2019-08-01,portalegre,sale,776,1
2019-08-01,porto,rental,9.5,1
2019-08-01,porto,sale,1856,1
2019-08-01,portugal,rental,11.3,1
2019-08-01,portugal,sale,1932,1
2019-08-01,santarem,rental,4.3,1
2019-08-01,santarem,sale,789,1
2019-08-01,setubal,rental,7.9,1
2019-08-01,setubal,sale,1467,1
2019-08-01,viana-do-castelo,rental,5.1,1
2019-08-01,viana-do-castelo,sale,991,1
2019-08-01,vila-real,rental,4,1
2019-08-01,vila-real,sale,760,1
2019-08-01,viseu,rental,3.5,1
2019-08-01,viseu,sale,754,1
2019-09-01,aveiro,rental,6.3,1
2019-09-01,aveiro,sale,1066,1
2019-09-01,azores,sale,843,4
2019-09-01,beja,sale,795,1
2019-09-01,braga,rental,6.1,1
2019-09-01,braga,sale,965,1
2019-09-01,braganca,sale,731,1
2019-09-01,castelo-branco,rental,5.2,1
2019-09-01,castelo-branco,sale,682,1
2019-09-01,coimbra,rental,5.8,1
2019-09-01,coimbra,sale,1057,1
2019-09-01,evora,rental,6.9,1
2019-09-01,evora,sale,850,1
2019-09-01,faro,rental,9.7,1
2019-09-01,faro,sale,2159,1
2019-09-01,guarda,sale,1100,1
2019-09-01,leiria,rental,5.5,1
2019-09-01,leiria,sale,1100,1
2019-09-01,lisboa,rental,13.9,1
2019-09-01,lisboa,sale,3146,1
2019-09-01,madeira,rental,7.9,1
2019-09-01,madeira,sale,1424,2
2019-09-01,portalegre,sale,779,1
2019-09-01,porto,rental,9.5,1
2019-09-01,porto,sale,1863,1
2019-09-01,portugal,rental,11.3,1
2019-09-01,portugal,sale,1938,1
2019-09-01,santarem,rental,4.4,1
2019-09-01,santarem,sale,791,1
2019-09-01,setubal,rental,8.2,1
2019-09-01,setubal,sale,1486,1
2019-09-01,viana-do-castelo,rental,5.2,1
2019-09-01,viana-do-castelo,sale,995,1
2019-09-01,vila-real,rental,4.1,1
2019-09-01,vila-real,sale,756,1
2019-09-01,viseu,rental,3.8,1
2019-09-01,viseu,sale,743,1
2019-10-01,aveiro,rental,6.4,1
2019-10-01,aveiro,sale,1064,1
2019-10-01,azores,rental,6.9,1
2019-10-01,azores,sale,847,4
2019-10-01,beja,sale,796,1
2019-10-01,braga,rental,6.3,1
2019-10-01,braga,sale,963,1
2019-10-01,braganca,sale,737,1
2019-10-01,castelo-branco,rental,5.3,1
2019-10-01,castelo-branco,sale,699,1
2019-10-01,coimbra,rental,5.8,1
2019-10-01,coimbra,sale,1059,1
2019-10-01,evora,rental,6.9,1
2019-10-01,evora,sale,833,1
2019-10-01,faro,rental,9.2,1
2019-10-01,faro,sale,2167,1
2019-10-01,guarda,sale,1113,1
2019-10-01,leiria,rental,5.6,1
2019-10-01,leiria,sale,1113,1
2019-10-01,lisboa,rental,13.9,1
2019-10-01,lisboa,sale,3175,1
2019-10-01,madeira,rental,7.9,1
2019-10-01,madeira,sale,1392,2
2019-10-01,portalegre,rental,4.5,1
2019-10-01,portalegre,sale,756,1
2019-10-01,porto,rental,9.5,1
2019-10-01,porto,sale,1883,1
2019-10-01,portugal,rental,11.2,1
2019-10-01,portugal,sale,1957,1
2019-10-01,santarem,rental,4.4,1
2019-10-01,santarem,sale,792,1
2019-10-01,setubal,rental,8.2,1
2019-10-01,setubal,sale,1499,1
2019-10-01,viana-do-castelo,rental,5.3,1
2019-10-01,viana-do-castelo,sale,1000,1
2019-10-01,vila-real,rental,4.4,1
2019-10-01,vila-real,sale,743,1
2019-10-01,viseu,rental,3.9,1
2019-10-01,viseu,sale,724,1
2019-11-01,aveiro,rental,6.3,1
2019-11-01,aveiro,sale,1066,1
2019-11-01,azores,rental,6.8,1
2019-11-01,azores,sale,853,4
2019-11-01,beja,sale,796,1
2019-11-01,braga,rental,6.3,1
2019-11-01,braga,sale,963,1
2019-11-01,braganca,sale,731,1
2019-11-01,castelo-branco,rental,5.5,1
2019-11-01,castelo-branco,sale,690,1
2019-11-01,coimbra,rental,5.9,1
2019-11-01,coimbra,sale,1059,1
2019-11-01,evora,sale,838,1
2019-11-01,faro,rental,9,1
2019-11-01,faro,sale,2177,1
2019-11-01,guarda,sale,1107,1
2019-11-01,leiria,rental,5.3,1
2019-11-01,leiria,sale,1107,1
2019-11-01,lisboa,rental,13.9,1
2019-11-01,lisboa,sale,3206,1
2019-11-01,madeira,rental,7.9,1
2019-11-01,madeira,sale,1388,2
2019-11-01,portalegre,rental,4.4,1
2019-11-01,portalegre,sale,623,1
2019-11-01,porto,rental,9.8,1
2019-11-01,porto,sale,1898,1
2019-11-01,portugal,rental,11.3,1
2019-11-01,portugal,sale,1977,1
2019-11-01,santarem,rental,4.6,1
2019-11-01,santarem,sale,771,1
2019-11-01,setubal,rental,8.3,1
2019-11-01,setubal,sale,1513,1
2019-11-01,viana-do-castelo,rental,5.4,1
2019-11-01,viana-do-castelo,sale,996,1
2019-11-01,vila-real,rental,4.3,1
2019-11-01,vila-real,sale,740,1
2019-11-01,viseu,rental,4.3,1
2019-11-01,viseu,sale,730,1
2019-12-01,aveiro,rental,6.3,1
2019-12-01,aveiro,sale,1089,1
2019-12-01,azores,rental,6.8,1
2019-12-01,azores,sale,835.75,4
2019-12-01,beja,sale,802,1
2019-12-01,braga,rental,6.2,1
2019-12-01,braga,sale,971,1
2019-12-01,braganca,sale,747,1
2019-12-01,castelo-branco,rental,5.1,1
2019-12-01,castelo-branco,sale,678,1
2019-12-01,coimbra,rental,6,1
2019-12-01,coimbra,sale,1068,1
2019-12-01,evora,sale,873,1
2019-12-01,faro,rental,9.1,1
2019-12-01,faro,sale,2189,1
2019-12-01,guarda,sale,1114,1
2019-12-01,leiria,rental,5.6,1
2019-12-01,leiria,sale,1114,1
2019-12-01,lisboa,rental,13.9,1
2019-12-01,lisboa,sale,3222,1
2019-12-01,madeira,rental,7.8,1
2019-12-01,madeira,sale,1423,2
2019-12-01,portalegre,sale,635,1
2019-12-01,porto,rental,9.9,1
2019-12-01,porto,sale,1922,1
2019-12-01,portugal,rental,11.3,1
2019-12-01,portugal,sale,1990,1
2019-12-01,santarem,rental,4.5,1
2019-12-01,santarem,sale,759,1
2019-12-01,setubal,rental,8.2,1
2019-12-01,setubal,sale,1532,1
2019-12-01,viana-do-castelo,rental,5.3,1
2019-12-01,viana-do-castelo,sale,976,1
2019-12-01,vila-real,sale,733,1
2019-12-01,viseu,rental,5.3,1
2019-12-01,viseu,sale,758,1
2020-01-01,aveiro,rental,6.5,1
2020-01-01,aveiro,sale,1105,1
2020-01-01,azores,sale,860,4
2020-01-01,beja,sale,801,1
2020-01-01,braga,rental,6.4,1
2020-01-01,braga,sale,983,1
2020-01-01,braganca,sale,727,1
2020-01-01,castelo-branco,rental,4.7,1
2020-01-01,castelo-branco,sale,685,1
2020-01-01,coimbra,rental,6.4,1
2020-01-01,coimbra,sale,1076,1
2020-01-01,evora,sale,872,1
2020-01-01,faro,rental,9.2,1
2020-01-01,faro,sale,2210,1
2020-01-01,guarda,sale,1109,1
2020-01-01,leiria,rental,5.6,1
2020-01-01,leiria,sale,1109,1
2020-01-01,lisboa,rental,13.8,1
2020-01-01,lisboa,sale,3249,1
2020-01-01,madeira,rental,7.7,1
2020-01-01,madeira,sale,1435,2
2020-01-01,portalegre,sale,644,1
2020-01-01,porto,rental,10,1
2020-01-01,porto,sale,1935,1
2020-01-01,portugal,rental,11.3,1
2020-01-01,portugal,sale,1992,1
2020-01-01,santarem,rental,4.7,1
2020-01-01,santarem,sale,757,1
2020-01-01,setubal,rental,8.3,1
2020-01-01,setubal,sale,1551,1
2020-01-01,viana-do-castelo,rental,5.2,1
2020-01-01,viana-do-castelo,sale,978,1
2020-01-01,vila-real,sale,723,1
2020-01-01,viseu,rental,4.4,1
2020-01-01,viseu,sale,784,1
2020-02-01,aveiro,rental,6.4,1
2020-02-01,aveiro,sale,1111,1
2020-02-01,azores,rental,6.9,1
2020-02-01,azores,sale,875.75,4
2020-02-01,beja,sale,795,1
2020-02-01,braga,rental,6.5,1
2020-02-01,braga,sale,990,1
2020-02-01,braganca,sale,745,1
2020-02-01,castelo-branco,rental,4.5,1
2020-02-01,castelo-branco,sale,693,1
2020-02-01,coimbra,rental,6.5,1
2020-02-01,coimbra,sale,1091,1
2020-02-01,evora,sale,910,1
2020-02-01,faro,rental,9.2,1
2020-02-01,faro,sale,2223,1
2020-02-01,guarda,sale,1113,1
2020-02-01,leiria,rental,5.9,1
2020-02-01,leiria,sale,1113,1
2020-02-01,lisboa,rental,13.8,1
2020-02-01,lisboa,sale,3281,1
2020-02-01,madeira,rental,7.9,1
2020-02-01,madeira,sale,1430,2
2020-02-01,portalegre,sale,646,1
2020-02-01,porto,rental,10.1,1
2020-02-01,porto,sale,1965,1
2020-02-01,portugal,rental,11.4,1
2020-02-01,portugal,sale,2010,1
2020-02-01,santarem,rental,4.8,1
2020-02-01,santarem,sale,760,1
2020-02-01,setubal,rental,8.4,1
2020-02-01,setubal,sale,1578,1
2020-02-01,viana-do-castelo,rental,5.3,1
2020-02-01,viana-do-castelo,sale,977,1
2020-02-01,vila-real,sale,741,1
2020-02-01,viseu,rental,4.1,1
2020-02-01,viseu,sale,780,1
2020-03-01,aveiro,rental,6.6,1
2020-03-01,aveiro,sale,1114,1
2020-03-01,azores,rental,6.3,1
2020-03-01,azores,sale,905.25,4
2020-03-01,beja,sale,790,1
2020-03-01,braga,rental,6.4,1
2020-03-01,braga,sale,998,1
2020-03-01,braganca,sale,745,1
2020-03-01,castelo-branco,rental,4.6,1
2020-03-01,castelo-branco,sale,688,1
2020-03-01,coimbra,rental,6.6,1
2020-03-01,coimbra,sale,1102,1
2020-03-01,evora,rental,8.2,1
2020-03-01,evora,sale,913,1
2020-03-01,faro,rental,9.4,1
2020-03-01,faro,sale,2233,1
2020-03-01,guarda,sale,1112,1
2020-03-01,leiria,rental,6,1
2020-03-01,leiria,sale,1112,1
2020-03-01,lisboa,rental,14,1
2020-03-01,lisboa,sale,3272,1
2020-03-01,madeira,rental,8,1
2020-03-01,madeira,sale,1430,2
2020-03-01,portalegre,sale,731,1
2020-03-01,porto,rental,10.1,1
2020-03-01,porto,sale,1992,1
2020-03-01,portugal,rental,11.6,1
2020-03-01,portugal,sale,2020,1
2020-03-01,santarem,rental,4.8,1
2020-03-01,santarem,sale,770,1
2020-03-01,setubal,rental,8.4,1
2020-03-01,setubal,sale,1600,1
2020-03-01,viana-do-castelo,rental,5.6,1
2020-03-01,viana-do-castelo,sale,996,1
2020-03-01,vila-real,sale,754,1
2020-03-01,viseu,rental,4.2,1
2020-03-01,viseu,sale,794,1
2020-04-01,aveiro,rental,6.5,1
2020-04-01,aveiro,sale,1126,1
2020-04-01,azores,rental,6.3,1
2020-04-01,azores,sale,906.75,4
2020-04-01,beja,sale,770,1
2020-04-01,braga,rental,6.4,1
2020-04-01,braga,sale,1011,1
2020-04-01,braganca,sale,747,1
2020-04-01,castelo-branco,rental,4.8,1
2020-04-01,castelo-branco,sale,696,1
2020-04-01,coimbra,rental,6.8,1
2020-04-01,coimbra,sale,1103,1
2020-04-01,evora,sale,900,1
2020-04-01,faro,rental,9.7,1
2020-04-01,faro,sale,2264,1
2020-04-01,guarda,sale,1110,1
2020-04-01,leiria,rental,6.1,1
2020-04-01,leiria,sale,1110,1
2020-04-01,lisboa,rental,14.2,1
2020-04-01,lisboa,sale,3289,1
2020-04-01,madeira,rental,8.3,1
2020-04-01,madeira,sale,1445.5,2
2020-04-01,portalegre,sale,637,1
2020-04-01,porto,rental,10.2,1
2020-04-01,porto,sale,2023,1
2020-04-01,portugal,rental,11.8,1
2020-04-01,portugal,sale,2031,1
2020-04-01,santarem,rental,4.9,1
2020-04-01,santarem,sale,764,1
2020-04-01,setubal,rental,8.5,1
2020-04-01,setubal,sale,1619,1
2020-04-01,viana-do-castelo,rental,5.8,1
2020-04-01,viana-do-castelo,sale,1004,1
2020-04-01,vila-real,sale,749,1
2020-04-01,viseu,rental,4.4,1
2020-04-01,viseu,sale,812,1
2020-05-01,aveiro,rental,6.7,1
2020-05-01,aveiro,sale,1138,1
2020-05-01,azores,rental,6.1,1
2020-05-01,azores,sale,920.75,4
2020-05-01,beja,sale,763,1
2020-05-01,braga,rental,6.5,1
2020-05-01,braga,sale,1018,1
2020-05-01,braganca,sale,747,1
2020-05-01,castelo-branco,rental,4.7,1
2020-05-01,castelo-branco,sale,683,1
2020-05-01,coimbra,rental,6.7,1
2020-05-01,coimbra,sale,1113,1
2020-05-01,evora,sale,877,1
2020-05-01,faro,rental,9.6,1
2020-05-01,faro,sale,2288,1
2020-05-01,guarda,sale,1113,1
2020-05-01,leiria,rental,5.9,1
2020-05-01,leiria,sale,1113,1
2020-05-01,lisboa,rental,14,1
2020-05-01,lisboa,sale,3297,1
2020-05-01,madeira,rental,7.9,1
2020-05-01,madeira,sale,1450.5,2
2020-05-01,portalegre,sale,651,1
2020-05-01,porto,rental,10,1
2020-05-01,porto,sale,2068,1
2020-05-01,portugal,rental,11.7,1
2020-05-01,portugal,sale,2036,1
2020-05-01,santarem,rental,5.1,1
2020-05-01,santarem,sale,768,1
2020-05-01,setubal,rental,8.5,1
2020-05-01,setubal,sale,1630,1
2020-05-01,viana-do-castelo,rental,5.7,1
2020-05-01,viana-do-castelo,sale,995,1
2020-05-01,vila-real,sale,742,1
2020-05-01,viseu,rental,4.5,1
2020-05-01,viseu,sale,809,1
2020-06-01,aveiro,rental,6.5,1
2020-06-01,aveiro,sale,1145,1
2020-06-01,azores,rental,6.2,1
2020-06-01,azores,sale,942.5,4
