date,region,price_type,price_per_sqm
2025-03-01,portugal,sale,2775
2025-02-01,portugal,sale,2742
2025-01-01,portugal,sale,2693
2024-12-01,portugal,sale,2827
2024-11-01,portugal,sale,2783
2024-10-01,portugal,sale,2733
2024-09-01,portugal,sale,2735
2024-08-01,portugal,sale,2722
2024-07-01,portugal,sale,2696
2024-06-01,portugal,sale,2683
2024-05-01,portugal,sale,2654
2024-04-01,portugal,sale,2622
2024-03-01,portugal,sale,2610
2024-02-01,portugal,sale,2596
2024-01-01,portugal,sale,2582
2023-12-01,portugal,sale,2561
2023-11-01,portugal,sale,2530
2023-10-01,portugal,sale,2500
2023-09-01,portugal,sale,2491
2023-08-01,portugal,sale,2494
2023-07-01,portugal,sale,2503
2023-06-01,portugal,sale,2507
2023-05-01,portugal,sale,2483
2023-04-01,portugal,sale,2480
2023-03-01,portugal,sale,2454
2023-02-01,portugal,sale,2446
2023-01-01,portugal,sale,2436
2022-12-01,portugal,sale,2432
2022-11-01,portugal,sale,2418
2022-10-01,portugal,sale,2386
2022-09-01,portugal,sale,2363
2022-08-01,portugal,sale,2367
2022-07-01,portugal,sale,2352
2022-06-01,portugal,sale,2349
2022-05-01,portugal,sale,2333
2022-04-01,portugal,sale,2319
2022-03-01,portugal,sale,2315
2022-02-01,portugal,sale,2295
2022-01-01,portugal,sale,2279
2021-12-01,portugal,sale,2292
2021-11-01,portugal,sale,2285
2021-10-01,portugal,sale,2256
2021-09-01,portugal,sale,2230
2021-08-01,portugal,sale,2224
2021-07-01,portugal,sale,2205
2021-06-01,portugal,sale,2180
2021-05-01,portugal,sale,2159
2021-04-01,portugal,sale,2153
2021-03-01,portugal,sale,2136
2021-02-01,portugal,sale,2123
2021-01-01,portugal,sale,2131
2020-12-01,portugal,sale,2099
2020-11-01,portugal,sale,2085
2020-10-01,portugal,sale,2057
2020-09-01,portugal,sale,2049
2020-08-01,portugal,sale,2038
2020-07-01,portugal,sale,2021
2020-06-01,portugal,sale,2034
2020-05-01,portugal,sale,2036
2020-04-01,portugal,sale,2031
2020-03-01,portugal,sale,2020
2020-02-01,portugal,sale,2010
2020-01-01,portugal,sale,1992
2019-12-01,portugal,sale,1990
2019-11-01,portugal,sale,1977
2019-10-01,portugal,sale,1957
2019-09-01,portugal,sale,1938
2019-08-01,portugal,sale,1932
2019-07-01,portugal,sale,1927
2019-06-01,portugal,sale,1900
2019-05-01,portugal,sale,1880
2019-04-01,portugal,sale,1856
2019-03-01,portugal,sale,1837
2019-02-01,portugal,sale,1804
2019-01-01,portugal,sale,1803
2018-12-01,portugal,sale,1786
2018-11-01,portugal,sale,1760
2018-10-01,portugal,sale,1738
2018-09-01,portugal,sale,1698
2018-08-01,portugal,sale,1669
2018-07-01,portugal,sale,1955
2018-06-01,portugal,sale,1637
2018-05-01,portugal,sale,1586
2018-04-01,portugal,sale,1565
2018-03-01,portugal,sale,1554
2018-02-01,portugal,sale,1540
2018-01-01,portugal,sale,1528
2017-12-01,portugal,sale,1515
2017-11-01,portugal,sale,1497
2017-10-01,portugal,sale,1473
2017-09-01,portugal,sale,1449
2017-08-01,portugal,sale,1422
2017-07-01,portugal,sale,1401
2017-06-01,portugal,sale,1381
2017-05-01,portugal,sale,1362
2017-04-01,portugal,sale,1354
2017-03-01,portugal,sale,1330
2017-02-01,portugal,sale,1306
2017-01-01,portugal,sale,1293
2016-12-01,portugal,sale,1286
2016-11-01,portugal,sale,1273
2016-10-01,portugal,sale,1233
2016-09-01,portugal,sale,1213
2016-08-01,portugal,sale,1193
2016-07-01,portugal,sale,1193
2016-06-01,portugal,sale,1184
2016-05-01,portugal,sale,1165
2016-04-01,portugal,sale,1167
2016-03-01,portugal,sale,1177
2016-02-01,portugal,sale,1169
2016-01-01,portugal,sale,1145
2015-12-01,portugal,sale,1136
2015-11-01,portugal,sale,1124
2015-10-01,portugal,sale,1114
2015-09-01,portugal,sale,1110
2015-08-01,portugal,sale,1118
2015-07-01,portugal,sale,1121
2015-06-01,portugal,sale,1099
2015-05-01,portugal,sale,1103
2015-04-01,portugal,sale,1078
2015-03-01,portugal,sale,1078
2015-02-01,portugal,sale,1068
2015-01-01,portugal,sale,969
2025-03-01,aveiro,sale,1854
2025-02-01,aveiro,sale,1835
2025-01-01,aveiro,sale,1787
2024-12-01,aveiro,sale,1829
2024-11-01,aveiro,sale,1760
2024-10-01,aveiro,sale,1729
2024-09-01,aveiro,sale,1757
2024-08-01,aveiro,sale,1732
2024-07-01,aveiro,sale,1705
2024-06-01,aveiro,sale,1709
2024-05-01,aveiro,sale,1709
2024-04-01,aveiro,sale,1723
2024-03-01,aveiro,sale,1687
2024-02-01,aveiro,sale,1680
2024-01-01,aveiro,sale,1685
2023-12-01,aveiro,sale,1668
2023-11-01,aveiro,sale,1662
2023-10-01,aveiro,sale,1644
2023-09-01,aveiro,sale,1625
2023-08-01,aveiro,sale,1678
2023-07-01,aveiro,sale,1684
2023-06-01,aveiro,sale,1665
2023-05-01,aveiro,sale,1660
2023-04-01,aveiro,sale,1672
2023-03-01,aveiro,sale,1648
2023-02-01,aveiro,sale,1661
2023-01-01,aveiro,sale,1673
2022-12-01,aveiro,sale,1652
2022-11-01,aveiro,sale,1645
2022-10-01,aveiro,sale,1628
2022-09-01,aveiro,sale,1619
2022-08-01,aveiro,sale,1585
2022-07-01,aveiro,sale,1536
2022-06-01,aveiro,sale,1523
2022-05-01,aveiro,sale,1514
2022-04-01,aveiro,sale,1467
2022-03-01,aveiro,sale,1417
2022-02-01,aveiro,sale,1426
2022-01-01,aveiro,sale,1410
2021-12-01,aveiro,sale,1385
2021-11-01,aveiro,sale,1363
2021-10-01,aveiro,sale,1361
2021-09-01,aveiro,sale,1363
2021-08-01,aveiro,sale,1342
2021-07-01,aveiro,sale,1328
2021-06-01,aveiro,sale,1311
2021-05-01,aveiro,sale,1298
2021-04-01,aveiro,sale,1280
2021-03-01,aveiro,sale,1293
2021-02-01,aveiro,sale,1282
2021-01-01,aveiro,sale,1268
2020-12-01,aveiro,sale,1249
2020-11-01,aveiro,sale,1228
2020-10-01,aveiro,sale,1218
2020-09-01,aveiro,sale,1203
2020-08-01,aveiro,sale,1189
2020-07-01,aveiro,sale,1157
2020-06-01,aveiro,sale,1145
2020-05-01,aveiro,sale,1138
2020-04-01,aveiro,sale,1126
2020-03-01,aveiro,sale,1114
2020-02-01,aveiro,sale,1111
2020-01-01,aveiro,sale,1105
2019-12-01,aveiro,sale,1089
2019-11-01,aveiro,sale,1066
2019-10-01,aveiro,sale,1064
2019-09-01,aveiro,sale,1066
2019-08-01,aveiro,sale,1058
2019-07-01,aveiro,sale,1061
2019-06-01,aveiro,sale,1051
2019-05-01,aveiro,sale,1049
2019-04-01,aveiro,sale,1033
2019-03-01,aveiro,sale,1013
2019-02-01,aveiro,sale,1008
2019-01-01,aveiro,sale,1004
2018-12-01,aveiro,sale,994
2018-11-01,aveiro,sale,990
2018-10-01,aveiro,sale,968
2018-09-01,aveiro,sale,946
2018-08-01,aveiro,sale,932
2018-07-01,aveiro,sale,1063
2018-06-01,aveiro,sale,897
2018-05-01,aveiro,sale,876
2018-04-01,aveiro,sale,868
2018-03-01,aveiro,sale,868
2018-02-01,aveiro,sale,874
2018-01-01,aveiro,sale,877
2017-12-01,aveiro,sale,880
2017-11-01,aveiro,sale,863
2017-10-01,aveiro,sale,854
2017-09-01,aveiro,sale,848
2017-08-01,aveiro,sale,833
2017-07-01,aveiro,sale,836
2017-06-01,aveiro,sale,830
2017-05-01,aveiro,sale,826
2017-04-01,aveiro,sale,827
2017-03-01,aveiro,sale,819
2017-02-01,aveiro,sale,809
2017-01-01,aveiro,sale,814
2016-12-01,aveiro,sale,813
2016-11-01,aveiro,sale,812
2016-10-01,aveiro,sale,810
2016-09-01,aveiro,sale,806
2016-08-01,aveiro,sale,800
2016-07-01,aveiro,sale,799
2016-06-01,aveiro,sale,799
2016-05-01,aveiro,sale,798
2016-04-01,aveiro,sale,809
2016-03-01,aveiro,sale,807
2016-02-01,aveiro,sale,806
2016-01-01,aveiro,sale,801
2015-12-01,aveiro,sale,819
2015-11-01,aveiro,sale,825
2015-10-01,aveiro,sale,826
2015-09-01,aveiro,sale,833
2015-08-01,aveiro,sale,836
2015-07-01,aveiro,sale,806
2015-06-01,aveiro,sale,795
2015-05-01,aveiro,sale,784
2015-04-01,aveiro,sale,788
2015-03-01,aveiro,sale,796
2015-02-01,aveiro,sale,786
2015-01-01,aveiro,sale,766
2025-03-01,beja,sale,1226
2025-02-01,beja,sale,1238
2025-01-01,beja,sale,1187
2024-12-01,beja,sale,1209
2024-11-01,beja,sale,1208
2024-10-01,beja,sale,1165
2024-09-01,beja,sale,1146
2024-08-01,beja,sale,1130
2024-07-01,beja,sale,1092
2024-06-01,beja,sale,1085
2024-05-01,beja,sale,1114
2024-04-01,beja,sale,1098
2024-03-01,beja,sale,1071
2024-02-01,beja,sale,1083
2024-01-01,beja,sale,1051
2023-12-01,beja,sale,1054
2023-11-01,beja,sale,1067
2023-10-01,beja,sale,1047
2023-09-01,beja,sale,1055
2023-08-01,beja,sale,1057
2023-07-01,beja,sale,1048
2023-06-01,beja,sale,1037
2023-05-01,beja,sale,1002
2023-04-01,beja,sale,976
2023-03-01,beja,sale,952
2023-02-01,beja,sale,936
2023-01-01,beja,sale,952
2022-12-01,beja,sale,934
2022-11-01,beja,sale,934
2022-10-01,beja,sale,925
2022-09-01,beja,sale,886
2022-08-01,beja,sale,854
2022-07-01,beja,sale,861
2022-06-01,beja,sale,823
2022-05-01,beja,sale,837
2022-04-01,beja,sale,822
2022-03-01,beja,sale,830
2022-02-01,beja,sale,841
2022-01-01,beja,sale,833
2021-12-01,beja,sale,841
2021-11-01,beja,sale,819
2021-10-01,beja,sale,809
2021-09-01,beja,sale,815
2021-08-01,beja,sale,794
2021-07-01,beja,sale,786
2021-06-01,beja,sale,781
2021-05-01,beja,sale,771
2021-04-01,beja,sale,768
2021-03-01,beja,sale,772
2021-02-01,beja,sale,772
2021-01-01,beja,sale,781
2020-12-01,beja,sale,777
2020-11-01,beja,sale,760
2020-10-01,beja,sale,778
2020-09-01,beja,sale,779
2020-08-01,beja,sale,787
2020-07-01,beja,sale,771
2020-06-01,beja,sale,758
2020-05-01,beja,sale,763
2020-04-01,beja,sale,770
2020-03-01,beja,sale,790
2020-02-01,beja,sale,795
2020-01-01,beja,sale,801
2019-12-01,beja,sale,802
2019-11-01,beja,sale,796
2019-10-01,beja,sale,796
2019-09-01,beja,sale,795
2019-08-01,beja,sale,781
2019-07-01,beja,sale,773
2019-06-01,beja,sale,779
2019-05-01,beja,sale,789
2019-04-01,beja,sale,791
2019-03-01,beja,sale,801
2019-02-01,beja,sale,787
2019-01-01,beja,sale,790
2018-12-01,beja,sale,793
2018-11-01,beja,sale,799
2018-10-01,beja,sale,807
2018-09-01,beja,sale,815
2018-08-01,beja,sale,813
2018-07-01,beja,sale,989
2018-06-01,beja,sale,811
2018-05-01,beja,sale,802
2018-04-01,beja,sale,798
2018-03-01,beja,sale,785
2018-02-01,beja,sale,788
2018-01-01,beja,sale,782
2017-12-01,beja,sale,779
2017-11-01,beja,sale,769
2017-10-01,beja,sale,776
2017-09-01,beja,sale,770
2017-08-01,beja,sale,766
2017-07-01,beja,sale,771
2017-06-01,beja,sale,776
2017-05-01,beja,sale,770
2017-04-01,beja,sale,782
2017-03-01,beja,sale,765
2017-02-01,beja,sale,769
2017-01-01,beja,sale,766
2016-12-01,beja,sale,770
2016-11-01,beja,sale,794
2016-10-01,beja,sale,787
2016-09-01,beja,sale,822
2016-08-01,beja,sale,808
2016-07-01,beja,sale,790
2016-06-01,beja,sale,810
2016-05-01,beja,sale,831
2016-04-01,beja,sale,832
2016-03-01,beja,sale,837
2016-02-01,beja,sale,846
2016-01-01,beja,sale,821
2015-12-01,beja,sale,845
2015-11-01,beja,sale,793
2015-10-01,beja,sale,806
2015-09-01,beja,sale,809
2015-08-01,beja,sale,811
2015-07-01,beja,sale,820
2015-06-01,beja,sale,822
2015-05-01,beja,sale,835
2015-04-01,beja,sale,816
2015-03-01,beja,sale,810
2015-02-01,beja,sale,832
2015-01-01,beja,sale,735
2025-03-01,braga,sale,1692
2025-02-01,braga,sale,1684
2025-01-01,braga,sale,1645
2024-12-01,braga,sale,1689
2024-11-01,braga,sale,1685
2024-10-01,braga,sale,1643
2024-09-01,braga,sale,1644
2024-08-01,braga,sale,1626
2024-07-01,braga,sale,1610
2024-06-01,braga,sale,1659
2024-05-01,braga,sale,1610
2024-04-01,braga,sale,1547
2024-03-01,braga,sale,1520
2024-02-01,braga,sale,1526
2024-01-01,braga,sale,1511
2023-12-01,braga,sale,1501
2023-11-01,braga,sale,1515
2023-10-01,braga,sale,1511
2023-09-01,braga,sale,1513
2023-08-01,braga,sale,1515
2023-07-01,braga,sale,1504
2023-06-01,braga,sale,1518
2023-05-01,braga,sale,1546
2023-04-01,braga,sale,1549
2023-03-01,braga,sale,1513
2023-02-01,braga,sale,1456
2023-01-01,braga,sale,1397
2022-12-01,braga,sale,1418
2022-11-01,braga,sale,1403
2022-10-01,braga,sale,1380
2022-09-01,braga,sale,1382
2022-08-01,braga,sale,1377
2022-07-01,braga,sale,1362
2022-06-01,braga,sale,1341
2022-05-01,braga,sale,1306
2022-04-01,braga,sale,1266
2022-03-01,braga,sale,1257
2022-02-01,braga,sale,1242
2022-01-01,braga,sale,1239
2021-12-01,braga,sale,1216
2021-11-01,braga,sale,1196
2021-10-01,braga,sale,1184
2021-09-01,braga,sale,1160
2021-08-01,braga,sale,1148
2021-07-01,braga,sale,1144
2021-06-01,braga,sale,1134
2021-05-01,braga,sale,1125
2021-04-01,braga,sale,1124
2021-03-01,braga,sale,1110
2021-02-01,braga,sale,1087
2021-01-01,braga,sale,1077
2020-12-01,braga,sale,1062
2020-11-01,braga,sale,1039
2020-10-01,braga,sale,1031
2020-09-01,braga,sale,1030
2020-08-01,braga,sale,1035
2020-07-01,braga,sale,1028
2020-06-01,braga,sale,1019
2020-05-01,braga,sale,1018
2020-04-01,braga,sale,1011
2020-03-01,braga,sale,998
2020-02-01,braga,sale,990
2020-01-01,braga,sale,983
2019-12-01,braga,sale,971
2019-11-01,braga,sale,963
2019-10-01,braga,sale,963
2019-09-01,braga,sale,965
2019-08-01,braga,sale,964
2019-07-01,braga,sale,963
2019-06-01,braga,sale,958
2019-05-01,braga,sale,964
2019-04-01,braga,sale,948
2019-03-01,braga,sale,931
2019-02-01,braga,sale,915
2019-01-01,braga,sale,914
2018-12-01,braga,sale,911
2018-11-01,braga,sale,904
2018-10-01,braga,sale,900
2018-09-01,braga,sale,892
2018-08-01,braga,sale,880
2018-07-01,braga,sale,957
2018-06-01,braga,sale,858
2018-05-01,braga,sale,841
2018-04-01,braga,sale,834
2018-03-01,braga,sale,825
2018-02-01,braga,sale,816
2018-01-01,braga,sale,808
2017-12-01,braga,sale,800
2017-11-01,braga,sale,791
2017-10-01,braga,sale,784
2017-09-01,braga,sale,780
2017-08-01,braga,sale,779
2017-07-01,braga,sale,766
2017-06-01,braga,sale,766
2017-05-01,braga,sale,763
2017-04-01,braga,sale,757
2017-03-01,braga,sale,750
2017-02-01,braga,sale,742
2017-01-01,braga,sale,737
2016-12-01,braga,sale,735
2016-11-01,braga,sale,741
2016-10-01,braga,sale,737
2016-09-01,braga,sale,736
2016-08-01,braga,sale,741
2016-07-01,braga,sale,741
2016-06-01,braga,sale,726
2016-05-01,braga,sale,729
2016-04-01,braga,sale,734
2016-03-01,braga,sale,744
2016-02-01,braga,sale,762
2016-01-01,braga,sale,756
2015-12-01,braga,sale,745
2015-11-01,braga,sale,740
2015-10-01,braga,sale,736
2015-09-01,braga,sale,728
2015-08-01,braga,sale,736
2015-07-01,braga,sale,754
2015-06-01,braga,sale,750
2015-05-01,braga,sale,750
2015-04-01,braga,sale,760
2015-03-01,braga,sale,757
2015-02-01,braga,sale,775
2015-01-01,braga,sale,811
2025-03-01,braganca,sale,903
2025-02-01,braganca,sale,903
2025-01-01,braganca,sale,907
2024-12-01,braganca,sale,917
2024-11-01,braganca,sale,922
2024-10-01,braganca,sale,943
2024-09-01,braganca,sale,907
2024-08-01,braganca,sale,902
2024-07-01,braganca,sale,891
2024-06-01,braganca,sale,880
2024-05-01,braganca,sale,882
2024-04-01,braganca,sale,884
2024-03-01,braganca,sale,877
2024-02-01,braganca,sale,858
2024-01-01,braganca,sale,870
2023-12-01,braganca,sale,872
2023-11-01,braganca,sale,865
2023-10-01,braganca,sale,874
2023-09-01,braganca,sale,866
2023-08-01,braganca,sale,857
2023-07-01,braganca,sale,853
2023-06-01,braganca,sale,874
2023-05-01,braganca,sale,887
2023-04-01,braganca,sale,870
2023-03-01,braganca,sale,859
2023-02-01,braganca,sale,866
2023-01-01,braganca,sale,863
2022-12-01,braganca,sale,868
2022-11-01,braganca,sale,875
2022-10-01,braganca,sale,847
2022-09-01,braganca,sale,821
2022-08-01,braganca,sale,813
2022-07-01,braganca,sale,811
2022-06-01,braganca,sale,782
2022-05-01,braganca,sale,790
2022-04-01,braganca,sale,790
2022-03-01,braganca,sale,779
2022-02-01,braganca,sale,764
2022-01-01,braganca,sale,783
2021-12-01,braganca,sale,779
2021-11-01,braganca,sale,770
2021-10-01,braganca,sale,762
2021-09-01,braganca,sale,758
2021-08-01,braganca,sale,744
2021-07-01,braganca,sale,746
2021-06-01,braganca,sale,744
2021-05-01,braganca,sale,738
2021-04-01,braganca,sale,765
2021-03-01,braganca,sale,772
2021-02-01,braganca,sale,779
2021-01-01,braganca,sale,772
2020-12-01,braganca,sale,765
2020-11-01,braganca,sale,758
2020-10-01,braganca,sale,766
2020-09-01,braganca,sale,767
2020-08-01,braganca,sale,785
2020-07-01,braganca,sale,787
2020-06-01,braganca,sale,751
2020-05-01,braganca,sale,747
2020-04-01,braganca,sale,747
2020-03-01,braganca,sale,745
2020-02-01,braganca,sale,745
2020-01-01,braganca,sale,727
2019-12-01,braganca,sale,747
2019-11-01,braganca,sale,731
2019-10-01,braganca,sale,737
2019-09-01,braganca,sale,731
2019-08-01,braganca,sale,738
2019-07-01,braganca,sale,729
2019-06-01,braganca,sale,729
2019-05-01,braganca,sale,732
2019-04-01,braganca,sale,714
2019-03-01,braganca,sale,695
2019-02-01,braganca,sale,700
2019-01-01,braganca,sale,710
2018-12-01,braganca,sale,688
2018-11-01,braganca,sale,696
2018-10-01,braganca,sale,695
2018-09-01,braganca,sale,681
2018-08-01,braganca,sale,670
2018-07-01,braganca,sale,726
2018-06-01,braganca,sale,668
2018-05-01,braganca,sale,690
2018-04-01,braganca,sale,668
2018-03-01,braganca,sale,663
2018-02-01,braganca,sale,676
2018-01-01,braganca,sale,684
2017-12-01,braganca,sale,686
2017-11-01,braganca,sale,663
2017-10-01,braganca,sale,656
2017-09-01,braganca,sale,673
2017-08-01,braganca,sale,682
2017-07-01,braganca,sale,678
2017-06-01,braganca,sale,685
2017-05-01,braganca,sale,699
2017-04-01,braganca,sale,698
2017-03-01,braganca,sale,708
2017-02-01,braganca,sale,688
2017-01-01,braganca,sale,698
2016-12-01,braganca,sale,701
2016-11-01,braganca,sale,674
2016-10-01,braganca,sale,679
2016-09-01,braganca,sale,703
2016-08-01,braganca,sale,675
2016-07-01,braganca,sale,678
2016-06-01,braganca,sale,680
2016-05-01,braganca,sale,677
2016-04-01,braganca,sale,680
2016-03-01,braganca,sale,679
2016-02-01,braganca,sale,655
2016-01-01,braganca,sale,653
2015-12-01,braganca,sale,662
2015-11-01,braganca,sale,661
2015-10-01,braganca,sale,684
2015-09-01,braganca,sale,696
2015-08-01,braganca,sale,693
2015-07-01,braganca,sale,705
2015-06-01,braganca,sale,699
2015-05-01,braganca,sale,694
2015-04-01,braganca,sale,689
2015-03-01,braganca,sale,701
2015-02-01,braganca,sale,687
2015-01-01,braganca,sale,675
2025-03-01,castelo-branco,sale,941
2025-02-01,castelo-branco,sale,901
2025-01-01,castelo-branco,sale,879
2024-12-01,castelo-branco,sale,908
2024-11-01,castelo-branco,sale,866
2024-10-01,castelo-branco,sale,858
2024-09-01,castelo-branco,sale,858
2024-08-01,castelo-branco,sale,850
2024-07-01,castelo-branco,sale,853
2024-06-01,castelo-branco,sale,867
2024-05-01,castelo-branco,sale,852
2024-04-01,castelo-branco,sale,839
2024-03-01,castelo-branco,sale,832
2024-02-01,castelo-branco,sale,900
2024-01-01,castelo-branco,sale,901
2023-12-01,castelo-branco,sale,867
2023-11-01,castelo-branco,sale,861
2023-10-01,castelo-branco,sale,771
2023-09-01,castelo-branco,sale,762
2023-08-01,castelo-branco,sale,759
2023-07-01,castelo-branco,sale,776
2023-06-01,castelo-branco,sale,788
2023-05-01,castelo-branco,sale,765
2023-04-01,castelo-branco,sale,772
2023-03-01,castelo-branco,sale,757
2023-02-01,castelo-branco,sale,749
2023-01-01,castelo-branco,sale,726
2022-12-01,castelo-branco,sale,714
2022-11-01,castelo-branco,sale,717
2022-10-01,castelo-branco,sale,709
2022-09-01,castelo-branco,sale,712
2022-08-01,castelo-branco,sale,720
2022-07-01,castelo-branco,sale,726
2022-06-01,castelo-branco,sale,706
2022-05-01,castelo-branco,sale,702
2022-04-01,castelo-branco,sale,694
2022-03-01,castelo-branco,sale,702
2022-02-01,castelo-branco,sale,708
2022-01-01,castelo-branco,sale,710
2021-12-01,castelo-branco,sale,723
2021-11-01,castelo-branco,sale,723
2021-10-01,castelo-branco,sale,716
2021-09-01,castelo-branco,sale,726
2021-08-01,castelo-branco,sale,735
2021-07-01,castelo-branco,sale,721
2021-06-01,castelo-branco,sale,707
2021-05-01,castelo-branco,sale,715
2021-04-01,castelo-branco,sale,717
2021-03-01,castelo-branco,sale,711
2021-02-01,castelo-branco,sale,700
2021-01-01,castelo-branco,sale,700
2020-12-01,castelo-branco,sale,693
2020-11-01,castelo-branco,sale,680
2020-10-01,castelo-branco,sale,683
2020-09-01,castelo-branco,sale,688
2020-08-01,castelo-branco,sale,697
2020-07-01,castelo-branco,sale,696
2020-06-01,castelo-branco,sale,687
2020-05-01,castelo-branco,sale,683
2020-04-01,castelo-branco,sale,696
2020-03-01,castelo-branco,sale,688
2020-02-01,castelo-branco,sale,693
2020-01-01,castelo-branco,sale,685
2019-12-01,castelo-branco,sale,678
2019-11-01,castelo-branco,sale,690
2019-10-01,castelo-branco,sale,699
2019-09-01,castelo-branco,sale,682
2019-08-01,castelo-branco,sale,683
2019-07-01,castelo-branco,sale,679
2019-06-01,castelo-branco,sale,673
2019-05-01,castelo-branco,sale,683
2019-04-01,castelo-branco,sale,684
2019-03-01,castelo-branco,sale,684
2019-02-01,castelo-branco,sale,681
2019-01-01,castelo-branco,sale,671
2018-12-01,castelo-branco,sale,668
2018-11-01,castelo-branco,sale,662
2018-10-01,castelo-branco,sale,652
2018-09-01,castelo-branco,sale,668
2018-08-01,castelo-branco,sale,653
2018-07-01,castelo-branco,sale,721
2018-06-01,castelo-branco,sale,657
2018-05-01,castelo-branco,sale,655
2018-04-01,castelo-branco,sale,667
2018-03-01,castelo-branco,sale,672
2018-02-01,castelo-branco,sale,675
2018-01-01,castelo-branco,sale,673
2017-12-01,castelo-branco,sale,667
2017-11-01,castelo-branco,sale,670
2017-10-01,castelo-branco,sale,676
2017-09-01,castelo-branco,sale,679
2017-08-01,castelo-branco,sale,679
2017-07-01,castelo-branco,sale,679
2017-06-01,castelo-branco,sale,676
2017-05-01,castelo-branco,sale,681
2017-04-01,castelo-branco,sale,686
2017-03-01,castelo-branco,sale,687
2017-02-01,castelo-branco,sale,681
2017-01-01,castelo-branco,sale,665
2016-12-01,castelo-branco,sale,674
2016-11-01,castelo-branco,sale,682
2016-10-01,castelo-branco,sale,694
2016-09-01,castelo-branco,sale,700
2016-08-01,castelo-branco,sale,701
2016-07-01,castelo-branco,sale,698
2016-06-01,castelo-branco,sale,672
2016-05-01,castelo-branco,sale,680
2016-04-01,castelo-branco,sale,685
2016-03-01,castelo-branco,sale,676
2016-02-01,castelo-branco,sale,701
2016-01-01,castelo-branco,sale,678
2015-12-01,castelo-branco,sale,713
2015-11-01,castelo-branco,sale,723
2015-10-01,castelo-branco,sale,727
2015-09-01,castelo-branco,sale,750
2015-08-01,castelo-branco,sale,735
2015-07-01,castelo-branco,sale,715
2015-06-01,castelo-branco,sale,729
2015-05-01,castelo-branco,sale,737
2015-04-01,castelo-branco,sale,734
2015-03-01,castelo-branco,sale,723
2015-02-01,castelo-branco,sale,751
2015-01-01,castelo-branco,sale,741
2025-03-01,coimbra,sale,1507
2025-02-01,coimbra,sale,1496
2025-01-01,coimbra,sale,1458
2024-12-01,coimbra,sale,1524
2024-11-01,coimbra,sale,1494
2024-10-01,coimbra,sale,1464
2024-09-01,coimbra,sale,1461
2024-08-01,coimbra,sale,1444
2024-07-01,coimbra,sale,1411
2024-06-01,coimbra,sale,1409
2024-05-01,coimbra,sale,1385
2024-04-01,coimbra,sale,1389
2024-03-01,coimbra,sale,1410
2024-02-01,coimbra,sale,1401
2024-01-01,coimbra,sale,1403
2023-12-01,coimbra,sale,1391
2023-11-01,coimbra,sale,1377
2023-10-01,coimbra,sale,1358
2023-09-01,coimbra,sale,1366
2023-08-01,coimbra,sale,1380
2023-07-01,coimbra,sale,1389
2023-06-01,coimbra,sale,1408
2023-05-01,coimbra,sale,1389
2023-04-01,coimbra,sale,1347
2023-03-01,coimbra,sale,1318
2023-02-01,coimbra,sale,1275
2023-01-01,coimbra,sale,1286
2022-12-01,coimbra,sale,1295
2022-11-01,coimbra,sale,1301
2022-10-01,coimbra,sale,1261
2022-09-01,coimbra,sale,1220
2022-08-01,coimbra,sale,1200
2022-07-01,coimbra,sale,1197
2022-06-01,coimbra,sale,1199
2022-05-01,coimbra,sale,1206
2022-04-01,coimbra,sale,1210
2022-03-01,coimbra,sale,1210
2022-02-01,coimbra,sale,1196
2022-01-01,coimbra,sale,1201
2021-12-01,coimbra,sale,1200
2021-11-01,coimbra,sale,1189
2021-10-01,coimbra,sale,1179
2021-09-01,coimbra,sale,1175
2021-08-01,coimbra,sale,1180
2021-07-01,coimbra,sale,1201
2021-06-01,coimbra,sale,1211
2021-05-01,coimbra,sale,1204
2021-04-01,coimbra,sale,1186
2021-03-01,coimbra,sale,1199
2021-02-01,coimbra,sale,1196
2021-01-01,coimbra,sale,1198
2020-12-01,coimbra,sale,1196
2020-11-01,coimbra,sale,1187
2020-10-01,coimbra,sale,1160
2020-09-01,coimbra,sale,1153
2020-08-01,coimbra,sale,1150
2020-07-01,coimbra,sale,1131
2020-06-01,coimbra,sale,1113
2020-05-01,coimbra,sale,1113
2020-04-01,coimbra,sale,1103
2020-03-01,coimbra,sale,1102
2020-02-01,coimbra,sale,1091
2020-01-01,coimbra,sale,1076
2019-12-01,coimbra,sale,1068
2019-11-01,coimbra,sale,1059
2019-10-01,coimbra,sale,1059
2019-09-01,coimbra,sale,1057
2019-08-01,coimbra,sale,1043
2019-07-01,coimbra,sale,1031
2019-06-01,coimbra,sale,1026
2019-05-01,coimbra,sale,1024
2019-04-01,coimbra,sale,1009
2019-03-01,coimbra,sale,1006
2019-02-01,coimbra,sale,996
2019-01-01,coimbra,sale,1013
2018-12-01,coimbra,sale,996
2018-11-01,coimbra,sale,980
2018-10-01,coimbra,sale,971
2018-09-01,coimbra,sale,964
2018-08-01,coimbra,sale,967
2018-07-01,coimbra,sale,1131
2018-06-01,coimbra,sale,982
2018-05-01,coimbra,sale,979
2018-04-01,coimbra,sale,1006
2018-03-01,coimbra,sale,1016
2018-02-01,coimbra,sale,1005
2018-01-01,coimbra,sale,998
2017-12-01,coimbra,sale,1009
2017-11-01,coimbra,sale,1007
2017-10-01,coimbra,sale,995
2017-09-01,coimbra,sale,997
2017-08-01,coimbra,sale,994
